"","WT.sham.1","WT.sham.2","WT.sham.3","WT.isc.1","WT.isc.2","WT.isc.3","Trans.sham.1","Trans.sham.2","Trans.sham.3","Trans.isc.1","Trans.isc.2","Trans.isc.3"
"1419133_at",6.60765881454958,5.81124230853049,6.83252114324311,6.24981125629542,6.69989109610917,6.40869361213073,6.3051539138192,7.07034659859108,6.37298362551288,6.80542748844656,6.63215286096693,6.87081872554692
"1421627_at",5.46339582234417,5.97982973627385,5.67732800816969,5.28297023732935,5.28424033617457,5.98761825734926,5.72289197837351,5.8240866565374,5.2502514400104,5.29373893109249,5.93346935369026,5.19482160808539
"1417730_at",9.00935546060148,8.91539469056878,8.87622145683083,9.57071929288448,9.30982804092467,9.2058850259552,8.49275648386916,8.50090795766817,8.3328210358223,9.27747714296614,9.10534313725336,8.99926526232941
"1421727_at",5.35675608460154,5.22340534258773,5.49812997004546,6.1531104553578,6.3151888494893,6.29457565638683,5.50595295365218,5.54166824408492,5.94730153312702,6.21521498756182,5.80329749585211,6.10778052088077
"1417702_a_at",9.80674712055035,9.90804835039291,9.82513153439053,9.2907526045635,9.34806070871274,8.93866767465545,9.91317874917043,10.0036343739159,10.0003350890525,9.57284531830788,9.1420111878678,9.40398476501049
"1422610_s_at",5.44173774711022,5.55598400193211,5.26848167269614,5.70046469105367,5.62026973789535,5.79218997377454,6.33607296442347,5.67025267749744,6.24626079331287,5.28088866208863,5.23246877151467,5.75161993931439
"1424127_at",5.66271463569619,5.22365926169079,5.70053926085397,5.16462752645775,5.63674216775987,5.14186315084651,5.56609564423204,5.53487786543986,5.93112304944169,5.62537813171781,5.84114508288988,5.78080619035156
"1456647_a_at",5.54800679894032,5.13667163961792,5.20079331629463,5.58529429172934,5.86035992272654,5.12035532254367,5.27990682794935,5.20976106216754,5.67259974361967,5.95607601892425,5.75202499661852,5.62084902768219
"1427761_at",5.32173042878273,5.94878008868475,5.30355262325898,5.89822752202206,5.83019365806536,5.47786814277825,5.7795422212231,5.38021339144161,5.28204486539533,5.72163896996807,5.48588761998757,5.26148338289385
"1437308_s_at",8.16542905079753,7.95923940601252,8.57919740475759,8.65910535903916,8.82338614323901,8.09391451237862,8.6836881791476,8.78207763930565,9.08304810640405,9.06149720792023,8.9880290814784,9.37929993404609
"1421288_at",5.25124157647147,5.72893104304751,5.32218322553072,5.29433231543013,5.81485926681238,6.15236905042319,5.29304394856763,5.23845492476287,5.88474262558274,5.44454627151119,5.94372703751145,6.05007661583014
"1449269_at",8.64546341325946,8.23726248482927,8.34495557824294,6.45881491287563,8.78048712647725,8.92080057763717,7.29385439260653,8.07722602267792,8.58400439643995,7.05029897828503,9.28826419971284,8.05103737871161
"1434785_at",8.53004536612992,8.56153457857042,8.69177794377716,9.42057314582296,9.25341615131829,9.25545295021524,8.76802140726192,8.73005336076462,8.57837486435052,9.30106207952373,9.12885928836916,9.32035872130825
"1438931_s_at",10.2804999718437,10.4467439917326,10.1198855752319,10.7560666348602,10.8217766811557,10.1800663436176,10.9298675538845,10.9397490819863,10.8841883261768,10.7599646606226,10.2281981016139,10.0975141389566
"1448860_at",9.87929214145808,9.78498054058438,9.84786005413817,10.3706360671933,10.3958775928678,10.075647123107,9.33562013202508,9.35338448886806,8.72470520482456,10.3418365641254,10.1617120701415,10.1258157425397
"1437419_at",7.63182086445209,7.63106228206871,7.60449485967126,8.94821090807642,8.86715211744261,8.91471842033895,7.14898909310785,7.55892317470089,7.75174862013301,8.56828506956367,8.8022724191723,8.25787544548595
"1460316_at",7.99791465397654,7.28124559874002,7.87094203315031,7.46710908389842,7.95022950606347,8.14401134073909,7.52065101515185,8.23741543273356,7.99289829188334,7.31668371461929,8.15709593014142,7.74058492934781
"1448378_at",9.12723639482668,8.8914286598376,9.60639864682062,9.58367051238294,9.21139645536374,9.37976412228133,9.58298534502556,9.44034149722276,9.06361335875184,9.85171304653592,9.91344966267995,9.69234718716403
"1460249_at",6.85258396240477,7.27960622277318,7.15310049060365,7.71900655741033,7.77230684384525,7.87499523789051,6.90514032825503,7.07970390674964,7.22299938864158,7.5220087526831,7.77621596545658,7.74380492766935
"1417552_at",7.41025036850933,7.20468727107958,7.02050983270508,6.01788706048152,6.85947381252834,7.32502241712976,6.58747724189445,7.15255012302281,7.4614942460724,6.44235513011494,7.45103548826431,6.77974653020307
"1428379_at",7.00249945023299,7.23253263427904,8.44006424429372,6.50733665065066,7.85019858796212,8.80934500961064,8.10543181245772,8.34215704369313,9.77597422778533,7.18334608250695,8.20616535049689,7.66801105586319
"1416685_s_at",9.49493201024796,9.48598144816513,9.65485046072568,10.0041247872646,9.79001680805135,10.0655077001705,9.48165546575311,9.43216299444085,9.49496792111382,9.71481217085115,9.97567821770961,10.0727853612944
"1422831_at",6.5415281652867,6.45721186427547,6.54775752673258,6.3477294780483,6.38952587758632,5.57898393579189,7.01958205163989,6.69920917558578,7.0225564248476,6.86228125111086,6.49583980666556,6.97058780089457
"1425276_at",6.65695128600739,6.62248400120282,6.39097024832215,7.5378625880897,7.01803703954197,7.56330516711143,7.15767110295744,6.86657856431195,6.41171100853577,7.27259544305537,7.2004009963233,7.05830753060458
"1451713_a_at",5.64461371288251,5.52655436821159,5.23549374342485,5.91175405537178,5.22367299333625,5.93285895445961,5.76416857726789,5.74959383145137,5.42395405089519,5.24833368911248,5.12978077572599,5.17642671521224
"1417876_at",7.01658197355751,7.10231214127818,6.6499395469369,6.55972723785692,6.99613959514534,6.74952312284517,6.30632957046323,6.99063174370278,6.48718123550448,6.27607553332893,6.94678348658417,6.50154384976821
"1435477_s_at",7.04982791606654,7.13462141262274,7.06522579663765,7.87556479259594,7.60797065280444,7.95457807809244,8.64106919549945,7.96267982164375,8.14466101266926,8.17984625390604,8.03252031658723,8.2313548448313
"1418323_at",6.42452552677943,6.6209399630946,6.69999392665186,7.97601751066656,7.66547413293566,7.47774915745436,6.91848956304942,6.73664354051144,6.90617716552215,8.22711971193207,7.07563122260711,7.61963735384451
"1427368_x_at",6.33913399646397,5.44057964013586,6.3844473358856,6.55030409956194,6.36245256234343,6.27436086277897,6.36101321949296,5.6136015087766,6.43168442776124,6.52353283332685,5.38393865944319,5.88483888746906
"1439959_at",8.09299253193806,7.89760638652183,7.92929212019803,7.55266536367503,7.58256289182351,6.98064638151035,8.66729440603781,8.28326103190495,8.69306478413692,8.12823931055626,7.98816234571732,8.08978939364209
"1421523_at",5.7864613952255,6.29219459011376,5.90503409020226,5.27359775332156,5.28218208822084,5.42043024335255,5.75181850602942,5.66444228503703,5.93804129010884,6.31251272059466,5.70261907565943,5.97676972649586
"1449545_at",6.44450572833411,6.91341104316727,6.73455972911575,7.15137960896057,7.69914140526379,7.27700475371905,6.73455425337532,6.90905539981801,6.51475924262763,7.53097561042303,7.31863932193358,7.43040393955205
"1422923_at",5.67116970965236,5.64902220078978,5.29425765760752,6.31658381594502,5.54390882288675,6.37796244208858,5.54859585214696,5.26077743978248,5.75270568432278,5.99049101354886,6.06399214883983,5.49936741008682
"1426186_a_at",5.68600318643832,5.16026158091326,5.32292952252601,5.9612130283067,6.0254493282255,5.2059541338154,5.61353696620668,5.40133860956065,5.31292033604131,5.82318645327963,6.09668073017162,5.29232959685116
"1427582_at",5.40249432372942,5.80874330091276,5.25078200164011,5.2465199714131,6.17403985918051,6.03674303692247,5.66116806149898,5.86771923090366,5.30163790434727,5.76058647855207,5.90389035276455,5.90196624185393
"1425796_a_at",6.54279126046109,6.69343347321924,5.91972307439216,6.12514696026825,6.24728873246222,5.96818100915781,6.67842184251321,6.48584911028644,6.55969801558649,6.47852350916215,6.57856873423147,6.07994725376245
"1427777_x_at",6.5394360953846,6.37096221529629,6.28408203051597,5.32263850134303,5.29477904111398,5.29262103527967,6.75563063350595,6.1680259395244,5.32850017413174,5.89334296540371,5.57494417351976,5.2522590307666
"1421855_at",5.68508461843636,5.77667992058231,5.65812408193996,6.97367978191208,6.2809713193725,6.87078097725621,5.9137944853313,5.97071488123218,6.28889698047547,5.93507450384758,6.19335357518659,6.21421681356542
"1419184_a_at",9.55387455060549,9.31648498780516,9.3311218443459,10.0434687637897,9.66074698832422,9.6933435231148,9.17220619901546,9.14545157909399,9.01532548811852,9.46797446999869,9.65062156536868,9.51645231060362
"1448635_at",8.10181838288647,8.15138327810885,8.16779977453288,7.6729838063656,7.80812200166384,7.77064780622024,9.15836916494405,8.97917698455551,9.02264069028365,8.57058713642672,8.39085818428299,8.69120593201552
"1422163_at",6.45588003746838,5.64406467882101,5.77413009736516,5.57061670303248,6.08084910758482,6.12446522183432,6.42266236384313,5.9482738512141,6.34284703494089,6.56126544229839,6.3302859577116,6.50174098927318
"1416953_at",8.62276927138646,8.82013809753862,8.04991869308389,10.2074989056313,10.1829632399891,10.1527569362034,7.85584957335078,8.33588195372926,8.36206934951622,10.1874987844919,9.78115423502302,10.1528054877806
"1422733_at",7.55176811296601,7.14206949285073,7.60125599374831,7.69051947999566,8.160389306207,7.68668565794253,8.11368055921808,7.62785254564594,8.26487162522643,8.50764648254491,8.33084204706697,8.1239445232422
"1416125_at",10.0191311146014,9.88825867759267,10.062048787588,10.1467370528657,9.90664361319524,10.061039847889,10.9658954883089,10.9108275249531,11.1210555902257,10.5768534207179,10.6163531087691,10.7494594151639
"1416693_at",5.9426715694625,6.16180050730412,6.19193648443908,6.30581164670007,5.58250196269173,6.82259918153881,5.61115001453677,6.13848712450817,6.33229544785188,5.22507357205072,6.16594186050968,5.26416677099783
"1417748_x_at",6.473428147707,6.29294619953635,5.29625263478052,5.61425977809328,5.83561564271504,6.18683624058203,6.15754774086027,6.00165645834375,5.37818864537639,6.07223976356491,5.16163305656492,5.35573846701493
"1422267_at",5.91428397256103,5.38369964192175,6.08907741616405,5.30623268901262,5.27476900935275,5.9473765063499,5.32515224297382,6.21809281937047,5.29800602596038,5.35359411431205,5.60528581988183,5.35169677560341
"1433512_at",7.05165514487408,6.36140817636961,6.71093785334076,6.67855714105575,6.62052367131831,6.48469276486935,6.53075612746222,7.08408906655092,6.11960214193661,6.1926732524641,6.0630506245036,6.36556177052676
"1454037_a_at",6.16917680148667,6.64833108237864,5.93793275945237,6.72006902241365,6.61885399332405,6.92912421435257,6.05514307483904,6.09701850875875,6.22711137846756,6.8014546925679,6.24679169588488,6.59886136802451
"1417429_at",7.23084391045548,7.47062710086021,7.48402534272733,7.42123540249937,7.28560562714124,7.88722254409366,7.88177077678914,7.89110475183324,8.08000771292794,8.04806919549131,8.10304699473515,7.98527172190599
"1437685_x_at",6.10516292889343,6.50883262262184,6.64261688845262,6.35743307574454,6.41538758076596,6.89775596734472,6.1853083748138,6.71138151265643,6.61864948909419,6.10820486948318,6.09643305097585,6.27830939861898
"1452550_a_at",8.27773283981578,8.75728907521109,8.14115716719923,7.62920376061615,8.24390676648603,8.56063104867623,7.6320569998416,8.06088301306147,8.04764965154929,7.61034082918285,8.05233031158094,8.00535045734785
"1450995_at",9.79585082555861,9.64500710744218,9.33523052269737,6.78277725953279,9.42115147734255,10.3167842909002,7.81317284982198,9.29133518148707,9.70334608010197,8.08192186934994,10.0668105802926,9.22595577407806
"1451648_a_at",6.34841525369271,6.39206784046465,5.91086516441106,5.7078441080933,6.08623307187001,6.4377699357643,5.78550875137331,5.85558058282599,6.32805830096703,5.40414925098797,6.00454271808084,5.95121865715278
"1423100_at",9.43518215292385,9.52932904488734,9.30656612235241,13.2574336714068,13.2876158256729,12.588305330798,8.76768279060775,8.88380049175281,8.23201239144375,13.4118678264498,12.5811037149327,13.1700357368354
"1422134_at",7.00894598099173,6.82951426585567,6.6831302268051,9.58971124403461,9.60682935642327,8.60752692700079,6.8442089284795,6.74332128652067,6.57360589590493,9.64294569844595,7.73229998639802,8.79569453735533
"1417487_at",6.10754204807797,5.07382290711393,5.29212597670456,8.10576221744879,7.32505707855792,7.74700017818591,5.25145340985356,5.93942731208956,5.58469481163138,6.32213647288932,7.291631569721,6.94214500743868
"1422931_at",6.54978088329447,7.52023174319863,6.59329928638604,7.33929887669246,7.04382418984445,7.40425555698659,6.41597064123881,6.72395137095136,6.70985267126886,6.81242491851592,7.36884697620087,7.10720672011858
"1449814_at",5.94704160948482,6.46949641727804,7.08453389017527,6.50970672252902,6.85302047766253,6.32044222382309,6.88806298332596,6.53980829898384,6.73209453273783,6.68197224660236,6.26854855774778,5.610126767939
"1437210_a_at",10.1186196937643,9.81320291658027,9.95017787334852,10.6516940436172,10.6075596570692,10.4700211746951,10.3594605266588,9.84678338561996,9.85482344494854,10.6450758078591,10.6780926919104,10.3119655310841
"1421365_at",6.70217374912001,6.31163090585244,6.99262741210548,7.50221753750703,7.39238972997007,8.34284282774764,7.09899971199284,6.71024728856058,6.80943908863928,7.16055595061398,7.07625410929928,7.49624209936649
"1450359_at",5.78460036174219,6.02721190900929,5.42726547899669,6.21226486422555,6.20352556231416,6.03781702610866,5.42309333520681,6.19174173453157,5.7061660342375,5.65142295307455,5.59552563575365,6.18018682254559
"1448765_at",9.61081217273176,9.50367041968311,9.66938900160302,10.5329005736917,10.3301928012636,10.3819203570125,9.70707694166765,9.85307960892425,9.80547507914692,10.1919844845304,10.0512806167569,10.1512122675167
"1422985_at",5.36233164284623,5.60070981827128,5.45927343895417,5.96565084390512,5.49882468575022,5.34161601263968,5.78081096863939,5.20560648649433,5.43183010569133,5.83460531842474,5.84844054860967,6.07531748043209
"1450135_at",6.41036102854784,6.47104507207292,6.56755828450299,7.26326854097987,7.3277143844406,7.55932351189434,5.96746384106085,6.16278343362013,6.41182992057823,7.49096235187915,7.08804134733829,7.18047808715536
"1419301_at",6.84804325605812,6.66134168910737,6.46618736359286,8.28363015714184,8.62700003335569,8.00830587203996,6.49790256967855,6.49294545305047,6.71379110451783,8.33543987163972,8.01700362639212,8.01507288555691
"1422937_at",5.90170199294447,6.14488317990417,5.55118794379467,5.8408643829836,6.23191488557601,6.4110013570323,5.87301825817636,5.62751304298912,6.02278935089499,6.21780985413842,5.64596041214555,6.27897313579243
"1450044_at",8.19266994948853,8.17362592771623,7.83064588981604,8.60715084588066,9.1138328828695,9.14803898085002,7.59169372233742,7.79740665624977,7.8601322879567,8.3026008220027,8.66270410476797,8.36365932468104
"1417880_at",5.76011062031721,6.4017886650839,5.46505104986576,5.70730379278011,5.25564304131335,5.79759819916111,5.59199544919322,5.30023137254452,5.21844592842034,5.590385777656,5.12109687705236,5.20807335162595
"1448814_at",6.66527160248597,6.77973995967808,6.1985462959962,6.45801048026413,6.93050340171713,6.83685895166012,6.3112410423031,6.43314856058696,5.89607110875472,6.17684781359773,6.80479817953269,6.24561798289853
"1450665_at",6.93736526980372,6.7367262100186,6.67084844264536,7.31266031056603,7.44582892986443,7.40810708373624,6.42716641094189,6.77580523063919,6.59499249152785,6.76121338456031,7.1898386075686,6.99422383482944
"1419761_a_at",5.67301382890847,5.21779863030786,5.44586587640231,6.43498830847132,6.03544424452597,6.46306498161485,5.62591778786165,5.59205008826902,5.3413760964989,6.11076944698399,6.92402521342786,6.30039508470794
"1421190_at",8.57072195229263,8.61787084178774,8.06029749298052,8.64418867338777,8.92482638579264,7.88253607119346,7.77208203028465,8.69964165334686,8.18299795539419,8.45291468453517,8.47057953285434,8.32288553415141
"1450300_at",5.39449037431212,5.20326551812263,5.96965116489835,6.11600292118693,5.83346313241907,5.86318445973808,5.38664761232827,6.11601172079851,5.4043043215004,5.78585673060533,6.25688398466528,5.25336331711074
"1421978_at",9.00543836431926,9.01507309033916,8.76253246360883,9.08980668333106,9.30493237157184,8.65159330166614,8.45677841990734,9.04083486094892,8.51383758312276,9.17510861101685,9.08993299731559,8.47741551548034
"1450568_at",5.29883790201347,6.11955768130001,5.56098214998494,6.00895903060529,5.78831229704538,6.24202903856736,5.74248082041888,5.67780658777611,5.23717022712153,5.53581215589261,5.26334855606311,5.28211427475275
"1423537_at",9.35663748588443,9.16436173355373,9.53738387820776,9.1380791018129,9.28063879275479,8.89480176972814,10.1387289776156,10.1760517445095,10.2416649482099,10.1529725507176,10.0762894883953,10.1253410023777
"1436222_at",7.47049898129351,7.58260460977371,8.08724382496552,8.62653872311675,8.74998466183194,8.61557233679344,7.95726238013295,7.90653221668732,8.19420443295785,9.0676061439462,9.14041084623662,9.42585274304048
"1431400_a_at",6.49410271698666,5.26365593964538,6.71257085856545,6.56281666540493,6.52115848506368,6.6081914632294,6.59349399138592,6.38142373172595,6.30922597675831,6.61987298732102,6.08583308759402,6.12824549626585
"1425464_at",5.87173587211582,6.15195558727136,5.88265653109544,5.77726549834713,6.11879069911985,6.35073267477345,6.50648226343791,5.83924740619029,6.19588772666115,6.57679549562054,6.64218164131097,6.56893967487634
"1420549_at",5.81479195284789,5.77077371688635,5.74947375402527,5.18603452266869,5.33660800104354,5.9566857746148,5.29097470706311,5.23826323424547,5.40542535910906,5.26287235068802,5.10882817251669,5.17944086931677
"1418240_at",6.72094427244574,6.68127255964646,6.92841470129795,8.29127979557241,8.51193262657182,7.9072519821829,6.34938390060952,6.82062828040846,6.63491047350315,7.10092074374634,7.66564697004567,7.28799914199658
"1420499_at",6.32682162096368,6.45952955971892,6.64111443770772,7.3326670124581,7.52868435223839,7.56290254788487,5.90883769372615,6.01396086707716,6.30013675654093,6.93926230125065,6.85541168957363,6.904133325653
"1425503_at",7.99857032806953,8.07056220954349,8.08600225758343,9.67900686570394,9.56153506758513,8.99652721223883,8.59844595285339,8.54351005206504,8.48288998039068,9.42727566512219,9.39832397284991,9.53391345398929
"1427723_at",6.17086020568694,6.62063932484936,6.30125692054846,6.34538434750653,6.29235720166898,6.64526437606015,6.01130458067549,6.67680110127624,6.32112170386521,6.10041704309245,6.63759663433933,6.13289733330762
"1419139_at",5.32668101832772,5.45824037770159,5.28355396944346,5.97289393230836,6.02067813322709,5.77377234705118,6.00921141312771,5.34363691214207,5.64267521492501,6.43180358268733,5.88013016651193,6.1580181812844
"1426063_a_at",6.08171327189181,6.33198253717278,6.09047986903086,8.41067418465334,8.43636154733347,7.91633752225739,6.30290964223925,6.39869719796758,5.9566354383248,8.67150005231159,8.24370452620434,8.30166655188889
"1426509_s_at",9.78435613353324,9.70885783131474,10.0769988964549,10.8364809935374,10.6386243575859,10.8226110919902,10.5941118664487,10.4426117688095,10.3751643822873,10.8152451111854,10.816203606093,10.7852388915286
"1421973_at",6.10579340472214,5.2899482094378,5.26875430663544,5.3177881369357,5.51694878549235,6.19627628797976,5.49327021754452,5.88560691315601,6.25792813651258,5.98344947310517,5.87322575568254,6.2850956314865
"1418483_a_at",6.75265684191338,6.91854657034551,6.95457544370875,7.58731859421547,7.67701525032443,7.85518992043839,6.62624278431071,7.06862296641379,7.00184614659221,7.30487954991097,7.79099199285061,7.65074351671072
"1419634_a_at",5.42142927178328,5.18264222960554,5.17648200849956,5.97967175272161,5.5746840601822,5.4535705540284,6.01614363059999,5.65805755797424,6.21448649205744,5.89969977126177,6.03677622036539,6.17019408422898
"1425281_a_at",8.55268796024356,9.42398140577412,8.30565634465051,8.8444211951158,9.35983283795827,9.12499232490722,8.8106207364022,9.31588857936222,9.37772096259806,8.87611615026703,9.21017834691524,9.03489746774288
"1415800_at",11.4370058160008,11.6360530197615,11.4937347471511,11.8389808791068,11.7441722096628,11.2199278852912,11.7204875971614,11.783460905855,11.5980398121028,11.8525277021293,11.0923842353529,11.2423308431623
"1423019_at",5.70319993364113,5.11508719399777,5.60753777347384,6.24225631170854,5.2257750135715,5.14825037139704,5.87626557970167,5.57346210291804,5.24303216585338,5.79864266210085,5.20673236152676,5.2252776547101
"1416715_at",5.26248800784763,5.23690795158688,5.79672534585196,5.97003150104505,5.72781032992218,5.13014077418851,5.29400366841612,5.34007401841932,5.65255572009482,5.92835412977569,5.94085315073267,5.24279264215958
"1417177_at",7.35125134068746,7.60223253937159,7.63712816507726,7.34341991057146,7.90428011218033,8.22625955810827,7.51074917356406,7.3610517764146,7.9902400966329,7.56756257699657,7.93953436312438,7.50104610156307
"1424825_a_at",5.65277314523534,5.08502285741169,5.29041130523265,7.21387485686384,6.96555941436874,6.9230565775639,5.33097821386687,5.31340448443295,5.89221559241269,6.49871552536234,7.05042543805046,6.43276351794513
"1431812_a_at",8.17570963391702,8.2619060590631,7.71654479856672,7.61055410561329,7.94419126574658,7.45411801526641,7.41074302790922,8.11869671491961,6.96260648938145,7.83981925628587,7.90264212839418,7.51273351269208
"1416188_at",7.15936579092828,7.77452004741546,6.65162639764458,7.44167323784635,7.8202393759768,7.85980978255136,7.15434873145157,7.36461482011016,7.70203384957733,7.43157696915093,7.63860562664193,7.80503726424844
"1430295_at",7.62206722524232,7.99810182132328,7.72302195159615,8.79135576508265,9.08794521956011,8.62550017685688,7.87332964108498,7.81701259109515,7.84438043356756,9.55311434564418,8.78646818986928,8.94034904699268
"1421302_a_at",6.3651154030274,5.57849139265919,5.40405621463534,5.90412672117654,5.76245606098209,5.90979827227313,5.92041913447414,5.42235486854044,5.49830710242005,5.80295860348641,5.22363619328065,5.51512593536478
"1437225_x_at",6.34636133995601,7.16545807509529,6.49355540868499,7.86232317873791,8.12444371186596,7.46758361404954,6.6339962777191,7.51416095462729,6.66876093604806,6.83309903997621,7.17745967087972,6.97373661695618
"1419470_at",7.48411407615946,7.66724005952225,7.56980515165753,7.94013838678972,7.74332464108282,8.08204195630568,8.60049942711259,8.48906814724887,8.7135890808698,8.57308443460212,8.52611740610291,8.72950105969342
"1418451_at",8.84160371551343,8.62589768097433,8.54582399985689,8.44739695243061,8.85593983788756,8.79008297737389,8.8717459847037,8.3636521217233,8.64211431613627,9.31966532301759,8.12668161903035,8.09304338610113
"1417944_at",5.67954990739078,5.85908219898417,6.66139130280756,5.74417989815353,6.37831174300246,5.40433542640076,6.24593981907654,5.85136771673237,6.47115572787973,6.62520796419721,6.60682157129473,6.37009442159364
"1417456_at",8.89244461506339,8.79589284342014,8.87838902384138,8.49445059715917,8.521012056134,8.25116070797426,8.88975628027457,8.92724427378067,8.98386398452469,8.37397473651711,8.29396913575206,8.48868130376359
"1419309_at",8.87379302020151,9.16501135052319,8.9721177615941,9.65473469901822,9.89863233449758,10.4345033241638,9.0068111201029,8.95759381864204,9.28960894471598,9.48054669109984,10.1522272626771,9.79540860066165
"1448225_at",8.45339245803928,8.22652797803718,8.50183629740654,8.16989532294734,8.09343838753686,7.94911182456805,8.08450838457582,8.48934770234635,8.49810484722243,7.79159660821869,7.94295024594599,8.2369932192629
"1449472_at",8.88198663077874,8.80691620880043,8.51075734522198,8.19328639522321,8.4893182580896,8.05860335949919,8.79764219270417,8.58048740473515,8.34957160039077,8.67872589134535,7.71771898893768,8.07659648050061
"1460275_at",6.81635885095362,6.69363546242866,6.68507258588174,8.21537904658925,7.64595737786061,7.98735783769709,6.885599487259,6.61542019304199,6.73264430317088,7.62759576826129,7.25533715227768,7.97552761474275
"1437999_x_at",10.051669783284,9.68928939587322,9.5644474480544,10.3034408897792,10.6121372298288,9.77681083452762,9.65596911607668,10.5554407283837,9.81569615769267,9.46368330469479,9.29051631263889,10.2747249254799
"1421756_a_at",9.00346003744374,8.93353393337148,8.96650366864357,9.87483309292571,9.90096392987258,9.56956538981962,9.38595593688599,8.93934033856094,9.0763036004701,10.3129477236958,9.4013104593427,9.93786866638353
"1448227_at",5.33914360308013,6.41746401172533,6.11709387720769,5.50222190855337,5.96024633727336,6.61653411121688,5.66717986571514,5.37452831584984,6.20660391206271,5.66925515278592,6.21040196413421,5.83844442425856
"1450789_at",5.26339101201498,5.21038238059693,5.98878956038447,5.36685861374017,5.23172813677151,5.6045186297466,5.34038438180733,5.84583738866542,5.91380770670333,5.24243383010065,5.15120662527725,5.82635635435785
"1425790_a_at",6.33711780523344,5.42538525960723,6.21074454503056,5.88168341991675,6.76499131696519,6.18016268606304,6.67928330120299,6.58071245885439,6.2187618196913,6.43841663870676,6.65292249823651,6.73491998156727
"1421393_at",6.73436606428548,5.79825609655362,6.50286896937557,6.15468326871164,5.74174713465718,5.29424993806497,5.42248802334571,6.19130865624811,5.5628548139241,5.87931698936763,6.6602225244736,5.45131606177117
"1425700_at",8.18587674708214,7.92792657906246,8.79834899843654,8.40839653196671,8.30864680690768,7.82546309126295,8.64081521664208,8.62665355930585,8.48706098960619,8.60710916838405,7.80131391874731,7.80825702380175
"1419209_at",5.69606599635573,5.75481627393139,5.59364766884409,8.76187371542981,8.73140190578361,8.47111501112393,5.83773467763719,5.72807132395152,5.63244249464981,8.01320327576847,8.60143744085515,8.60067793890165
"1427464_s_at",11.8441752625697,11.6616333250935,11.015470036768,12.0609764691162,12.2291279697698,12.0139270913084,11.0345804353037,11.2523636758364,11.1845028931663,11.7979106741681,11.9768565587469,11.9307677556786
"1421040_a_at",5.30327478831031,5.81111409378203,5.38088352091756,5.88695025000358,5.97890945676454,5.454344271991,5.27937585128489,5.52442792786733,5.39310656844258,5.84875722371425,5.88289690062066,5.68291843284481
"1425627_x_at",8.92216681564366,9.78465014234432,8.91321267156562,8.53042497605359,9.04811183043011,8.14632723096059,8.37700712323775,9.23328804429664,9.25604059761115,8.609405894969,8.00157213210133,8.32362973068762
"1424835_at",7.60026379270599,7.27326463629775,7.81839916923939,7.39304365860747,7.26222781367657,7.32303367555386,8.24143466162067,7.78965805036773,7.93868801508542,7.89331353867891,7.63868052075838,7.76784621993885
"1417883_at",6.17769492571654,6.35001870365235,6.088352291926,5.83795198538788,5.92999388681437,6.70918234779669,5.90317551475167,6.57027127028248,6.67798687643568,5.96752300894995,6.36730572731053,5.68298242432584
"1453169_a_at",9.20034208523103,9.17644412869271,9.22873774407516,9.68797695516705,9.83330557829359,9.82520302145299,9.35326532118939,9.22501926835118,9.13944630050761,9.81719114358781,9.90989918130001,9.85376494025297
"1448585_at",8.40941035484633,7.91306446526951,8.36416763913696,7.79439425066327,7.62832643725,7.54821296017012,8.34502014746851,8.20618409222941,8.41659875694638,7.91954410988761,7.53709316660323,7.75382084892715
"1431676_x_at",5.61281106016061,5.30991317513487,5.73331971331184,5.79220789533045,5.25885661116979,5.07438302948143,5.80714854660149,5.17160402942259,5.28931832394863,5.56118508567506,5.75494862612837,5.26764095890435
"1450022_at",6.8850817642783,6.46025565247181,6.58760479978341,6.68609198339627,6.56907566499488,6.52857478312261,5.97306768268374,6.50489484311826,6.617357050698,6.09269599393581,6.10947309720065,6.18283436759483
"1454061_at",6.32841049319707,6.43498337138066,6.6035853530071,6.52804926013593,7.30444805763288,7.22850720109053,6.463255792099,6.44471150273151,6.32467772969586,6.21449915999137,7.12396778708939,7.21043564792084
"1427420_at",7.21362447768009,7.09823830651559,7.15352649224508,6.59440468571806,6.86810069549778,6.85064801129341,6.56404761520723,7.3064539089733,6.33660762034566,6.49344833066369,6.77493632199284,6.85402417862707
"1436370_at",5.45526330187466,5.25753440647309,5.70562690860156,5.58033077175476,5.85246069485932,6.02947010338944,5.66263090249746,5.13618388569018,5.55526124980844,5.73480183365487,6.02767147447114,5.13088712452197
"1450196_s_at",5.62177738061221,5.28235064743657,6.05115294346425,6.06987643972569,5.37632499466139,6.09193984194772,5.36911950157403,5.99506661646065,5.3216214860682,5.67981424361534,5.24205197822741,5.35306123731697
"1438865_at",7.63679481007617,7.17073652534873,7.16847101452996,7.60671312515355,7.76537305076919,8.07435836798072,7.04753503844269,7.23306647268626,7.17159554628518,7.42943361711868,7.81910861019312,7.46744490878716
"1450522_a_at",8.59475902903576,8.54168029356051,8.61859132076704,9.16731443816947,9.14999787550094,9.09826317258812,8.38051905087076,8.71613086758466,9.04557960099771,8.80768135744776,9.06294790528556,8.85897032805732
"1451721_a_at",5.32387144385959,6.27364510623165,5.91704483151982,5.43709788973686,5.44562288872375,5.95779967879482,5.72532075045349,5.97068182195693,5.93504696901815,5.61557384658849,6.23361667943985,6.29629952829159
